translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-B5CB28D880BA,foreign_pitcher,regular_foreign_pitcher,26.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,66.46090534979425,53.187957648891754,56.4379228915073,10.0,0.0,0.0,100.0,57.84474174003803,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B63513A462D9,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,39.71193415637861,46.17123868720609,51.38651315118665,75.0,100.0,0.0,100.0,55.053018206511766,above_average,research_proxy_needs_manual_review,diagnostic_watch_locked,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B7DE6C0F4A9A,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,75.92592592592592,47.325128371406315,51.17965063400588,35.0,0.0,0.0,100.0,59.153972529130826,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B8BAEE9214E5,foreign_pitcher,regular_foreign_pitcher,25.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,74.69135802469135,53.4123954369522,39.782288620522294,10.0,0.0,0.0,100.0,56.20607842177603,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BB8E417AB8F8,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,71.81069958847736,38.07994000497579,62.00053428607553,10.0,0.0,0.0,100.0,57.063328449306034,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BBC5EA8A765D,foreign_pitcher,regular_foreign_pitcher,23.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,58.0246913580247,60.610957146993925,59.785775754832024,15.0,0.0,0.0,100.0,58.2565906328639,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BC6DA4DF12FC,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,67.07818930041152,58.13264467528865,44.53761822608866,15.0,0.0,0.0,100.0,56.54102251546778,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C3B056458978,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,44.03292181069959,91.1758082036544,47.72708177839772,10.0,0.0,0.0,100.0,58.435599038722906,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C418F41BC292,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,60.69958847736625,35.285618731825096,49.06085967037403,75.0,100.0,0.0,100.0,58.046496143759654,above_average,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C47E22899074,foreign_pitcher,regular_foreign_pitcher,27.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,53.086419753086425,77.38265731570068,41.07244674472953,35.0,0.0,0.0,100.0,57.289701941033485,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C49F7F2446E4,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,80.45267489711934,41.82641718361903,59.111596454950714,10.0,0.0,0.0,100.0,59.87030587877824,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C5C26782F509,foreign_pitcher,regular_foreign_pitcher,33.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,52.88065843621399,70.9748395972198,41.75166301639157,35.0,0.0,0.0,100.0,55.79582318426704,above_average,research_proxy_needs_manual_review,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C60665EB1303,foreign_pitcher,regular_foreign_pitcher,33.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,63.37448559670782,63.13622282656287,44.70510263594726,15.0,0.0,0.0,100.0,56.72267704463988,above_average,research_proxy_needs_manual_review,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C8B08117A29E,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,53.49794238683128,52.30232434835453,41.63332476844205,75.0,100.0,0.0,100.0,58.283294995248525,above_average,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C9CD3874C51F,foreign_pitcher,regular_foreign_pitcher,26.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,62.96296296296296,53.98226584678825,47.67738501633448,15.0,0.0,0.0,100.0,55.05380160466957,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CAFD6D3FA681,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,55.96707818930041,83.2323389902401,32.82559842079719,10.0,0.0,0.0,100.0,56.30460780954944,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CC58A8151C82,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,40.0,61.16204162537166,49.821605550049554,75.0,100.0,0.0,100.0,58.4959117938553,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D03D55FB9CF6,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,67.48971193415639,54.74528565112007,55.6384718602536,15.0,0.0,0.0,100.0,58.59285295809033,above_average,research_proxy_needs_manual_review,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D3F631FFB634,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,64.19753086419753,48.43657596038942,60.45069681508401,10.0,0.0,0.0,100.0,56.98107745312762,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D427DA6B5BFE,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,61.111111111111114,65.60495152679383,40.50579761569741,35.0,0.0,0.0,100.0,56.61102061895615,above_average,research_proxy_needs_manual_review,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D4E8930D9E83,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,56.17283950617284,47.52744468867579,63.924249654345466,10.0,0.0,0.0,100.0,55.214775437607166,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-E2FAA7ABCC69,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,73.25102880658436,45.48049040120398,48.58507995937794,35.0,0.0,0.0,100.0,57.24170123212079,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-EC1AEE28E477,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,61.934156378600825,41.76460212001452,67.22163083687144,15.0,0.0,0.0,100.0,56.57680515280174,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-ED7DA9CE2FD9,foreign_pitcher,regular_foreign_pitcher,24.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,52.05761316872428,84.86377234518959,34.8090233168969,35.0,0.0,0.0,100.0,57.285482866138906,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F003441D630F,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,72.0164609053498,48.59673432930784,43.2214391464474,35.0,0.0,0.0,100.0,56.30948164054375,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F416F961B923,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,dfa_designated_high_signal,True,40.0,51.15213082259663,44.09316154608523,95.0,100.0,0.0,100.0,55.56132309217047,above_average,research_proxy_needs_manual_review,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F81DD3E8F3E5,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,68.72427983539094,49.28929245840929,55.598278048999326,10.0,0.0,0.0,100.0,57.33917657746944,above_average,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F84F89C5E6C3,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,20.16460905349794,85.78875511344403,37.42969651735206,75.0,100.0,0.0,100.0,55.6039956237484,above_average,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
