source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,throws,bats,nationality,nationality_source,asian_league_history_gate,asian_quota_nationality_gate,contract_status_gate,new_signing_cost_gate,availability_bucket,asian_quota_feasibility_bucket,club_control_risk_flag,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
CPBL,AEO,Guardians,4,KAO Jie,kao jie,,Second-Base Man,2002/08/22,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,2,LIN Ze Bin,lin ze bin,,Second-Base Man,1998/12/23,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,99,CHANG Yu Cheng,chang yu cheng,,Shortstop,1995/08/18,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,97,CHIH En Chi,chih en chi,,Shortstop,2003/08/03,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,85,LIU Chun Hao,liu chun hao,,Shortstop,2002/02/20,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,78,TUNG Tzu En,tung tzu en,,Third-Base Man,2003/02/28,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AEO,Guardians,5,WANG Nian Hao,wang nian hao,,Third-Base Man,2005/04/29,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,11,LIN Hung Yu,lin hung yu,,Catcher,1986/03/21,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,2,SUNG Jia Xiang,sung jia xiang,,Catcher,2004/07/22,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,62,YEN Hung Chun,yen hung chun,,Catcher,1997/04/30,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,98,CHEN Chen Wei,chen chen wei,,Center-Fielder,1997/12/12,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,65,LIN Cheng Hua,lin cheng hua,,Center-Fielder,2001/09/22,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,8,CHEN Jia Le,chen jia le,,First-Base Man,2003/09/26,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,95,LEE Hsun Chieh,lee hsun chieh,,First-Base Man,2005/01/20,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,66,HO Pin Shih Jung,ho pin shih jung,,Left-Fielder,2005/09/08,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,9,CHEN Bo Hao,chen bo hao,,Pitcher,1999/01/28,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,17,CHEN Kuan Yu,chen kuan yu,,Pitcher,1990/10/29,L,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,46,CHIU Chun Wei,chiu chun wei,,Pitcher,2002/11/10,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,22,CHU Cheng Yang,chu cheng yang,,Pitcher,1995/04/15,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,77,CHUANG Hsin Yen,chuang hsin yen,,Pitcher,2000/10/19,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,70,Kyle MARMAN,kyle marman,,Pitcher,1997/03/03,R,R,America,cpbl_official_player_page,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,54,LIN Tzu Wei,lin tzu wei,,Pitcher,2002/03/22,L,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,20,Morgan MCSWEENEY,morgan mcsweeney,,Pitcher,1997/09/21,R,R,America,cpbl_official_player_page,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,1,SHU Chih Hao,shu chih hao,,Pitcher,2004/07/15,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,0,SU Chun Chang,su chun chang,,Pitcher,1998/09/02,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,23,Tyler EPPLER,tyler eppler,,Pitcher,1993/01/05,R,R,America,cpbl_official_player_page,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,64,WANG Chih Hsuan,wang chih hsuan,,Pitcher,2001/09/05,L,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,44,ZENG Jia Hui,zeng jia hui,,Pitcher,2003/04/19,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,85,HSU He Chieh,hsu he chieh,,Second-Base Man,2003/02/09,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,15,LIN Tzu Wei,lin tzu wei,,Second-Base Man,1994/02/15,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,33,ZHANG Zhao Hong,zhang zhao hong,,Second-Base Man,2006/03/19,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,94,MA Chieh Sen,ma chieh sen,,Shortstop,2002/05/15,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,36,YU Te Lung,yu te lung,,Shortstop,1988/06/12,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,79,LIN Chih Ping,lin chih ping,,Third-Base Man,1985/03/23,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AJL,Monkeys,56,LIU Zi Jie,liu zi jie,,Third-Base Man,2002/08/05,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,33,CHEN Jhih Jia,chen jhih jia,,Catcher,2002/05/14,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,13,CHEN Shih Chia,chen shih chia,,Catcher,2003/06/01,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,60,LIU Shih Hao,liu shih hao,,Catcher,1991/03/21,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,50,GAO Sheng En,gao sheng en,,Center-Fielder,2000/11/19,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,24,JI Qing Ran,ji qing ran,,Center-Fielder,2002/04/24,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,64,SUNG Po Han,sung po han,,First-Base Man,2005/10/08,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,94,Steven MOYA,steven moya,,First-Base Man,1991/08/09,R,L,America,cpbl_official_player_page,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,9,WANG Po Jung,wang po jung,,Left-Fielder,1993/09/09,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,37,YEN Ching Hong,yen ching hong,,Left-Fielder,2000/11/28,R,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,40,Bradin HAGENS,bradin hagens,,Pitcher,1989/05/12,R,R,America,cpbl_official_player_page,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,66,CHEN Po Ching,chen po ching,,Pitcher,1998/10/25,L,L,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
CPBL,AKP,TSG Hawks,17,CHEN Yu Hung,chen yu hung,,Pitcher,2001/05/12,R,R,R.O.C.(TAIWAN),cpbl_official_player_page,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
